,risk,yields,weight0,weight1,weight2,weight3
0,0.0514135198133,0.088,0.1,0.1,0.10000000298,0.69999999702
1,0.0518480091744,0.0885234899329,0.103214410873,0.101173516928,0.1,0.695612072198
2,0.0522955698925,0.0890469798658,0.106223122289,0.102644155201,0.1,0.69113272251
3,0.0527550281515,0.0895704697987,0.109079696312,0.104334547637,0.1,0.686585756051
4,0.0532255617671,0.0900939597315,0.11182355254,0.106187754368,0.1,0.681988693092
5,0.0537064762932,0.0906174496644,0.114465686604,0.108187893215,0.1,0.677346420181
6,0.0541971472342,0.0911409395973,0.117012614417,0.110325552327,0.1,0.672661833256
7,0.0546969947016,0.0916644295302,0.119467660085,0.112595930163,0.1,0.667936409753
8,0.055203036742,0.0921879194631,0.121531229378,0.115431773818,0.1,0.663036996803
9,0.055718967566,0.092711409396,0.12376264215,0.118025176889,0.1,0.658212180961
10,0.0562424504544,0.0932348993289,0.125901497345,0.120752274185,0.1,0.65334622847
11,0.0567730004893,0.0937583892617,0.127944805601,0.123617383626,0.1,0.648437810773
12,0.0573101468645,0.0942818791946,0.129888766296,0.126625995392,0.1,0.643485238311
13,0.0578534343234,0.0948053691275,0.131728982471,0.129784460133,0.1,0.638486557396
14,0.0584024264546,0.0953288590604,0.133460685805,0.133099665181,0.1,0.633439649014
15,0.0589567100308,0.0958523489933,0.135078948173,0.13657873031,0.1,0.628342321517
16,0.0595159003076,0.0963758389262,0.136578945433,0.140228622487,0.1,0.62319243208
17,0.060079647423,0.0968993288591,0.137956207973,0.144055798076,0.1,0.617987993951
18,0.0606426572376,0.0974228187919,0.138826838117,0.148614776194,0.1,0.612558385689
19,0.0612111320736,0.0979463087248,0.139680244175,0.153198633186,0.1,0.607121122638
20,0.06178524026,0.0984697986577,0.140541447181,0.157771227818,0.1,0.601687325001
21,0.0623647823399,0.0989932885906,0.141170013471,0.162081933862,0.100896878555,0.595851174112
22,0.0629487518768,0.0995167785235,0.141420899956,0.166005948033,0.103192102826,0.589381049186
23,0.0635367505274,0.100040268456,0.141667491065,0.169941017611,0.105480050465,0.582911440859
24,0.0641286792353,0.100563758389,0.141910465485,0.173885852201,0.107761186389,0.576442495926
25,0.0647244427772,0.101087248322,0.142150590363,0.177838974422,0.110036064536,0.569974370679
26,0.0653239498034,0.101610738255,0.142388718724,0.181798672307,0.112305405382,0.563507203586
27,0.0659271127038,0.102134228188,0.142625830728,0.185762983497,0.114570028062,0.557041157713
28,0.0665338477197,0.102657718121,0.142863020899,0.189729647715,0.116830951984,0.550576379403
29,0.0671440748459,0.103181208054,0.143101529742,0.193696068737,0.11908938324,0.544113018282
30,0.067757717926,0.103704697987,0.143342750297,0.197659284281,0.121346748274,0.537651217149
31,0.0683747043777,0.104228187919,0.143588268968,0.201615910157,0.123604683405,0.531191137469
32,0.0689949660018,0.104751677852,0.143839859002,0.205562059074,0.125865180771,0.524732901153
33,0.0696184380601,0.105275167785,0.14409950735,0.209493331828,0.128130532248,0.518276628575
34,0.0702450603053,0.105798657718,0.144369453453,0.213404711235,0.13040341344,0.511822421871
35,0.0708747764607,0.106322147651,0.144652206048,0.21729049335,0.132686941143,0.505370359458
36,0.0715075350539,0.106845637584,0.144950535408,0.221144255071,0.134984749933,0.498920459589
37,0.0721432895219,0.107369127517,0.145267507425,0.224958727009,0.137301101707,0.492472663859
38,0.0727818452482,0.10789261745,0.145617634823,0.228767093859,0.139554774443,0.486060496876
39,0.0734213142603,0.108416107383,0.146082955402,0.233054976747,0.140839587582,0.480022480268
40,0.0740630741513,0.108939597315,0.146507468135,0.23743303436,0.142077555594,0.473981941912
41,0.0747070501098,0.109463087248,0.146883353414,0.241910926889,0.143271131484,0.467934588213
42,0.0753531726212,0.109986577181,0.147201689171,0.246498546195,0.144424807141,0.461874957493
43,0.076001379619,0.110510067114,0.147452451627,0.251205577348,0.145545774085,0.45579619694
44,0.076651618387,0.111033557047,0.147624621973,0.256040885583,0.14664460748,0.449689884964
45,0.0773038486304,0.11155704698,0.147706385153,0.26101162631,0.14773617609,0.443545812447
46,0.0779580450606,0.112080536913,0.147685611559,0.266122129554,0.148840262712,0.437351996175
47,0.0786142014818,0.112604026846,0.147550484753,0.271372403067,0.149982459309,0.431094652872
48,0.0792723338621,0.113127516779,0.147290511338,0.276756376062,0.151194608209,0.424758504392
49,0.0799324827808,0.113651006711,0.146897842078,0.28226007588,0.15251467239,0.418327409651
50,0.0805947154763,0.114174496644,0.146368877525,0.28785969257,0.153986170816,0.411785259088
51,0.0812591230819,0.114697986577,0.145706086048,0.293520356213,0.155656055815,0.405117501924
52,0.0819258164895,0.11522147651,0.144919660336,0.299195626792,0.157571903366,0.398312809506
53,0.0825949170073,0.115744966443,0.14402884542,0.304828401881,0.15977767255,0.391365080149
54,0.0832665420408,0.116268456376,0.143062309216,0.310353947101,0.16230834941,0.384275394273
55,0.0839407887859,0.116791946309,0.142057193411,0.315704637473,0.165184896948,0.377053272168
56,0.0846177174438,0.117315436242,0.141056869533,0.320815984399,0.168410077476,0.369717068591
57,0.0852973368216,0.117838926174,0.140107216088,0.32563358688,0.171966088602,0.36229310843
58,0.0859795968038,0.118362416107,0.139252300424,0.330118946782,0.175815197732,0.354813555062
59,0.0866643891213,0.11888590604,0.138530153078,0.33425318236,0.179903329539,0.347313335023
60,0.0873515557976,0.119409395973,0.137969351777,0.338038293526,0.184165563576,0.33982679112
61,0.0880409046736,0.119932885906,0.137587382789,0.341494836648,0.188533179744,0.33238460082
62,0.0887322271855,0.120456375839,0.137390306289,0.344658224074,0.192939930943,0.325011538694
63,0.0894253147599,0.120979865772,0.137374206795,0.347573250592,0.197327106332,0.317725436281
64,0.0901199730912,0.121503355705,0.137527341621,0.350288835052,0.201646769717,0.31053705361
65,0.0908160309704,0.122026845638,0.137832672472,0.352853575074,0.205862940053,0.303450812401
66,0.0915133449114,0.12255033557,0.138270371622,0.355312375592,0.20995122498,0.296466027806
67,0.0922117988676,0.123073825503,0.138819701229,0.357704597657,0.213897510119,0.289578190996
68,0.0929113031379,0.123597315436,0.139460554554,0.360063134037,0.217696022033,0.282780289376
69,0.0936117903961,0.124120805369,0.140174491812,0.362414178998,0.221347422248,0.276063906942
70,0.0943132117764,0.124644295302,0.140945106999,0.364777993884,0.224856866041,0.269420033076
71,0.0950155328571,0.125167785235,0.141758320407,0.367169430136,0.228232580862,0.262839668596
72,0.0957187303532,0.125691275168,0.142602360977,0.369598833937,0.231484553751,0.256314251336
73,0.0964227888404,0.126214765101,0.143467456446,0.372073043476,0.234623697147,0.249835802931
74,0.0971276998318,0.126738255034,0.144345832324,0.374595724272,0.237661361406,0.243397081998
75,0.0978334601165,0.127261744966,0.145231171742,0.377168251732,0.240609165454,0.236991411072
76,0.0985400738926,0.127785234899,0.14611871734,0.379789386254,0.243479280436,0.23061261597
77,0.0992475581589,0.128308724832,0.147004659864,0.382455125776,0.246285961674,0.224254252686
78,0.0999559647923,0.128832214765,0.14788615735,0.385155260591,0.249050681031,0.217907901028
79,0.100665413625,0.129355704698,0.148760029785,0.387870294825,0.251809571884,0.211560103505
80,0.101377878184,0.129879194631,0.1496543266,0.390252967469,0.255022753182,0.205069952749
81,0.102088466021,0.130402684564,0.151919718436,0.391233453161,0.257368507623,0.19947832078
82,0.102796210611,0.130926174497,0.151331474484,0.396651991126,0.259240059803,0.192776474587
83,0.103508327484,0.13144966443,0.152169070848,0.39961817679,0.261700821309,0.186511931053
84,0.10422131938,0.131973154362,0.152995974498,0.402606788294,0.26415111126,0.180246125948
85,0.1049351076,0.132496644295,0.153812385414,0.405626138772,0.266578027798,0.173983448016
86,0.105649668549,0.133020134228,0.154618411484,0.408676277152,0.268981263772,0.167724047591
87,0.106364989618,0.133543624161,0.155414220331,0.411755631554,0.271362812503,0.161467335612
88,0.107081060619,0.134067114094,0.156200073078,0.414862310653,0.273724945143,0.155212671126
89,0.107797871875,0.134590604027,0.156976270238,0.417994438435,0.276069824538,0.148959466789
90,0.10851541373,0.13511409396,0.157743133054,0.421150240035,0.278399416984,0.142707209927
91,0.109233676468,0.135637583893,0.158501043634,0.424328015754,0.280715446011,0.136455494601
92,0.109952649873,0.136161073826,0.159250346018,0.427526262706,0.283019419669,0.130203971607
93,0.110672323785,0.136684563758,0.159991402389,0.430743547192,0.285312703026,0.123952347393
94,0.111392687768,0.137208053691,0.160724554822,0.433978588441,0.287596474937,0.117700381801
95,0.112113731831,0.137731543624,0.1614501968,0.437230127817,0.289871774841,0.111447900542
96,0.112835445438,0.138255033557,0.162168647436,0.4404970708,0.292139550306,0.105194731458
97,0.113558143906,0.13877852349,0.164706738325,0.441635059689,0.293658201986,0.1
98,0.114207041567,0.139302013423,0.161394837795,0.471841617429,0.264248982426,0.10251456235
99,0.114933685858,0.139825503356,0.167727014476,0.469487079023,0.262785906501,0.1
100,0.115675767702,0.140348993289,0.172002978241,0.476959493725,0.251037528035,0.1
101,0.116440735101,0.140872483221,0.17844873618,0.479369056588,0.242182207232,0.1
102,0.117226648536,0.141395973154,0.18489447283,0.481778668993,0.233326858178,0.1
103,0.118033089639,0.141919463087,0.191340212738,0.48418827437,0.224471512892,0.1
104,0.118859640428,0.14244295302,0.197785929938,0.486597930071,0.215616139991,0.1
105,0.11970588466,0.142966442953,0.204231689358,0.48900749133,0.206760819311,0.1
106,0.12057140734,0.143489932886,0.210677410578,0.491417138802,0.19790545062,0.1
107,0.121455796497,0.144013422819,0.217123158176,0.493826725486,0.189050116337,0.1
108,0.122358642999,0.144536912752,0.223568889487,0.496236350103,0.18019476041,0.1
109,0.123279541321,0.145060402685,0.230014622475,0.498645970643,0.171339406882,0.1
110,0.124218089986,0.145583892617,0.236460367847,0.501055562273,0.16248406988,0.1
111,0.125173891798,0.14610738255,0.242906067887,0.503465256531,0.153628675582,0.1
112,0.126146555126,0.146630872483,0.249351828508,0.505874816255,0.144773355237,0.1
113,0.127135692486,0.147154362416,0.255797575621,0.508284405369,0.13591801901,0.1
114,0.12814092228,0.147677852349,0.262243288871,0.510694069733,0.127062641397,0.1
115,0.129161869203,0.148201342282,0.268689014955,0.513103707835,0.11820727721,0.1
116,0.130198163505,0.148724832215,0.275134803598,0.515513203173,0.109351993229,0.1
117,0.131249441115,0.149248322148,0.281580530794,0.517922835965,0.100496633241,0.1
118,0.132326375565,0.149771812081,0.294295302013,0.505704697987,0.1,0.1
119,0.133441922058,0.150295302013,0.30738254816,0.49261745184,0.1,0.1
120,0.134595159314,0.150818791946,0.320469800011,0.479530199989,0.1,0.1
121,0.135785126185,0.151342281879,0.333557048054,0.466442951946,0.1,0.1
122,0.137010866085,0.151865771812,0.346644297159,0.453355702841,0.1,0.1
123,0.138271427312,0.152389261745,0.359731543624,0.440268456376,0.1,0.1
124,0.139565866763,0.152912751678,0.372818791867,0.427181208133,0.1,0.1
125,0.140893251004,0.153436241611,0.385906044818,0.414093955182,0.1,0.1
126,0.142252656387,0.153959731544,0.398993288591,0.401006711409,0.1,0.1
127,0.143643174968,0.154483221477,0.412080534989,0.387919465011,0.1,0.1
128,0.145063912198,0.155006711409,0.425167785235,0.374832214765,0.1,0.1
129,0.146513988351,0.155530201342,0.438255033245,0.361744966755,0.1,0.1
130,0.147992541216,0.156053691275,0.451342280971,0.348657719029,0.1,0.1
131,0.149498726024,0.156577181208,0.464429529631,0.335570470369,0.1,0.1
132,0.151031715986,0.157100671141,0.477516778291,0.322483221709,0.1,0.1
133,0.152590703203,0.157624161074,0.490604026846,0.309395973154,0.1,0.1
134,0.154174899042,0.158147651007,0.503691275322,0.296308724678,0.1,0.1
135,0.155783534421,0.15867114094,0.516778523496,0.283221476504,0.1,0.1
136,0.157415859685,0.159194630872,0.529865768109,0.270134231891,0.1,0.1
137,0.159071146401,0.159718120805,0.542953016114,0.257046983886,0.1,0.1
138,0.160748684836,0.160241610738,0.556040264119,0.243959735881,0.1,0.1
139,0.162447785635,0.160765100671,0.569127512124,0.230872487876,0.1,0.1
140,0.164167779303,0.161288590604,0.58221476013,0.21778523987,0.1,0.1
141,0.165908016042,0.161812080537,0.595302008135,0.204697991865,0.1,0.1
142,0.167667865541,0.16233557047,0.60838925614,0.19161074386,0.1,0.1
143,0.169446716714,0.162859060403,0.621476504145,0.178523495855,0.1,0.1
144,0.171243977405,0.163382550336,0.634563752151,0.165436247849,0.1,0.1
145,0.173059074053,0.163906040268,0.647651000156,0.152348999844,0.1,0.1
146,0.174891451331,0.164429530201,0.660738248161,0.139261751839,0.1,0.1
147,0.176740571765,0.164953020134,0.673825496166,0.126174503834,0.1,0.1
148,0.178605915325,0.165476510067,0.686912744172,0.113087255828,0.1,0.1
149,0.180486979011,0.166,0.699999992177,0.100000007823,0.1,0.1
